OTUID	KO	OE	WT	All
ASV_2153	0.0004280309	0.0060665456	0.0035710644	0.00335521360178743
ASV_2207	0.002216320	0.003068518	0.004477140	0.0032539925496467
ASV_2221	0.002272913	0.004461233	0.003149670	0.00329460536338433
ASV_2227	0.004464269	0.003568796	0.001793999	0.00327568776334644
ASV_2233	0.004299115	0.000000000	0.005015548	0.00310488765645081
ASV_2240	0.0043214481	0.0005141018	0.0044900756	0.0031085418233327
ASV_2306	0.001842233	0.006595464	0.001805029	0.00341424183149343
ASV_2326	0.0035461778	0.0055199932	0.0009119179	0.00332602964487995
ASV_2336	0.003005399	0.002016548	0.004422640	0.00314819602224652
ASV_2365	0.000000000	0.003566098	0.006154582	0.00324022657108459
ASV_2370	0.002213450	0.001523725	0.005817492	0.00318488914325443
ASV_2377	0.003115937	0.004015735	0.002711040	0.00328090383397625
ASV_2388	0.003199295	0.004977658	0.001804205	0.00332705268618693
ASV_2531	0.001886003	0.006607640	0.001798123	0.00343058837483997
ASV_2570	0.002671203	0.004534632	0.002697076	0.00330097042304016
ASV_2574	0.001778120	0.003511978	0.004475720	0.00325527251968296
ASV_2610	0.002393976	0.005073012	0.002679179	0.00338205527574678
ASV_2624	0.003597360	0.003997650	0.002257623	0.0032842109071942
ASV_2634	0.0054000046	0.0035722285	0.0008930466	0.00328842657964009
ASV_2652	0.003162903	0.002997817	0.003585773	0.00324883082712081
ASV_2661	0.003616166	0.002531970	0.003592297	0.0032468109508135
ASV_2691	0.002835816	0.004585226	0.002684126	0.00336838930853996
ASV_2722	0.000000000	0.007548374	0.002676461	0.00340827818160333
ASV_2835	0.0056613491	0.0030746525	0.0008930466	0.00320968276508997
ASV_2845	0.001283653	0.004556422	0.004000350	0.00328014165205808
ASV_2883	0.002292930	0.004510206	0.003135177	0.00331277081153719
ASV_2886	0.002377600	0.002569623	0.004876867	0.00327469633133938
ASV_2081	0.000000000	0.003004175	0.006289682	0.00309795234249153
ASV_2158	0.0084355270	0.0004814868	0.0000000000	0.00297233792905927
ASV_2174	0.002428123	0.001537326	0.005445593	0.00313701394662696
ASV_2187	0.002781979	0.002557568	0.003982252	0.00310726608970562
ASV_2208	0.002253341	0.003043147	0.004019358	0.00310528224020876
ASV_2212	0.002253122	0.002989628	0.004057288	0.00310001262732202
ASV_2268	0.002283307	0.003029546	0.004027023	0.00311329199431883
ASV_2297	0.002283307	0.002962879	0.004009975	0.00308538678131746
ASV_2300	0.002767077	0.003550606	0.003140286	0.00315265657883463
ASV_2307	0.002283082	0.005060792	0.002216936	0.00318693659583234
ASV_2324	0.004019999	0.004027399	0.001334297	0.00312723175705555
ASV_2330	0.003631507	0.003057467	0.002710888	0.00313328756605728
ASV_2333	0.004008492	0.003046731	0.002250716	0.00310198008912393
ASV_2374	0.003822206	0.002514726	0.003111805	0.00314957888322076
ASV_2382	0.003216300	0.003558569	0.002666053	0.00314697374319862
ASV_2386	0.004128101	0.002012456	0.003130015	0.00309019064164318
ASV_2442	0.001754908	0.001517368	0.005855324	0.00304253297102006
ASV_2453	0.008560618	0.000000000	0.000000000	0.00285353924472523
ASV_2477	0.0005017662	0.0035664722	0.0053795953	0.00314927793079892
ASV_2496	0.001376634	0.005076881	0.003117647	0.00319038743269353
ASV_2544	0.001926357	0.006077105	0.001792014	0.00326515866886111
ASV_2545	0.0009228242	0.0024790216	0.0057557369	0.0030525275643828
ASV_2568	0.003535594	0.004593474	0.001350005	0.00315969082957231
ASV_2575	0.002801224	0.002486699	0.004000286	0.00309606948899398
ASV_2612	0.004153070	0.004063598	0.001349006	0.00318855801052568
ASV_2667	0.005700732	0.002033239	0.001336055	0.00302334196227647
ASV_2671	0.003199621	0.005060792	0.001367877	0.00320942998630594
ASV_2686	0.006894919	0.001003266	0.000891504	0.00292989614671922
ASV_2709	0.001768278	0.004557742	0.003146129	0.00315738270742825
ASV_2760	0.001505299	0.006597729	0.001759194	0.00328740705878861
ASV_2762	0.003337362	0.003543648	0.002716123	0.00319904443373985
ASV_2785	0.004469358	0.002524953	0.002224601	0.00307297048542751
ASV_2903	0.0009631783	0.0055832307	0.0031402609	0.00322888996197109
ASV_2181	0.006485143	0.000000000	0.002228760	0.00290463442980877
ASV_2220	0.002337246	0.005061902	0.001790458	0.00306320160411755
ASV_2303	0.001464945	0.004014399	0.003581473	0.00302027207365063
ASV_2364	0.000000000	0.005472461	0.003593488	0.00302198292742511
ASV_2367	0.000000000	0.007182938	0.002235073	0.00313933697850445
ASV_2375	0.001003532	0.006647932	0.001797299	0.00314958791066805
ASV_2381	0.001886003	0.005045527	0.002250515	0.00306068158132005
ASV_2384	0.00142459	0.00409152	0.00358657	0.00303422681993262
ASV_2401	0.001878400	0.004547858	0.002659108	0.00302845540765286
ASV_2412	0.001376634	0.003601860	0.003982756	0.00298708354772838
ASV_2494	0.001464945	0.003980523	0.003574023	0.00300649689458876
ASV_2559	0.003094828	0.003069405	0.002681721	0.002948651294158
ASV_2586	0.002674096	0.003551325	0.002656781	0.00296073387627735
ASV_2606	0.0004614121	0.0045445900	0.0040191823	0.00300839479349127
ASV_2663	0.001350855	0.004022361	0.003611751	0.00299498929018528
ASV_2699	0.003629209	0.003027718	0.002247973	0.00296830013362527
ASV_2701	0.001302899	0.003466648	0.004021342	0.00293029625508032
ASV_2706	0.004029929	0.002538269	0.002233466	0.00293388814462524
ASV_2719	0.0009228242	0.0029215360	0.0049413272	0.00292856245369226
ASV_2740	0.001367231	0.004525576	0.003135897	0.00300956792173459
ASV_2895	0.0004374338	0.0071316835	0.0017775074	0.00311554158399659
ASV_2897	0.0000000000	0.0087181672	0.0008895056	0.00320255759197288
ASV_2226	0.002666577	0.003506221	0.002239373	0.00280405733462538
ASV_2245	0.001753922	0.001527099	0.004820422	0.00270048101255398
ASV_2328	0.002720516	0.003520466	0.002228760	0.00282324734406959
ASV_2344	0.002624559	0.003542538	0.002218895	0.00279533073692528
ASV_2357	0.0004512432	0.0081065914	0.0004457520	0.00300119553538806
ASV_2404	0.005367746	0.001003266	0.001799122	0.00272337789023085
ASV_2410	0.0015052987	0.0066719870	0.0008940458	0.00302377712999764
ASV_2444	0.0009228242	0.0035728883	0.0040461206	0.00284727770196616
ASV_2447	0.001730710	0.004509772	0.002239373	0.00282661847335709
ASV_2457	0.002196308	0.003502847	0.002669529	0.00278956164061469
ASV_2459	0.003545085	0.002942814	0.001791217	0.00275970541051297
ASV_2464	0.0025861123	0.0050367240	0.0008790973	0.00283397784684897
ASV_2493	0.001795042	0.004047732	0.002698075	0.00284694998105141
ASV_2500	0.001464945	0.005035404	0.002227520	0.00290928952006502
ASV_2507	0.002741298	0.003009814	0.002699010	0.0028167074107932
ASV_2514	0.002711118	0.003482287	0.002231644	0.00280834970456414
ASV_2516	0.0005017662	0.0045780914	0.0036073646	0.00289574072639673
ASV_2519	0.003563100	0.002470114	0.002265288	0.00276616725599295
ASV_2540	0.001819240	0.003517105	0.003115483	0.0028172758513935
ASV_2547	0.008183069	0.000000000	0.000000000	0.00272768970728127
ASV_2562	0.007276525	0.000000000	0.000445752	0.00257409235254856
ASV_2564	0.003577788	0.002012170	0.002669731	0.00275322975591939
ASV_2601	0.0004374338	0.0040590691	0.0040407968	0.00284576655023281
ASV_2608	0.001464945	0.006121892	0.001347463	0.00297809994621221
ASV_2609	0.002688345	0.002539272	0.003151668	0.0027930953129576
ASV_2622	0.003116966	0.002559337	0.002648738	0.00277501379964553
ASV_2628	0.0032234927	0.0050650492	0.0004516589	0.00291340027719129
ASV_2629	0.002289289	0.002559172	0.003596597	0.0028150195434526
ASV_2635	0.004364327	0.002561660	0.001779011	0.00290166611480435
ASV_2641	0.004956852	0.003525235	0.000000000	0.00282736242704351
ASV_2653	0.001374067	0.004573006	0.002688044	0.00287837269335116
ASV_2708	0.004705923	0.001989782	0.001344706	0.00268013687276908
ASV_2715	0.001330297	0.002546231	0.004475241	0.00278392305568924
ASV_2733	0.000000000	0.005597774	0.003134962	0.002910911769122
ASV_2747	0.004918079	0.001003266	0.002252323	0.00272455599053385
ASV_2758	0.0009295774	0.0035213655	0.0040286303	0.00282652437474583
ASV_2786	0.0005017662	0.0030075324	0.0049707237	0.00282667411749365
ASV_2814	0.002279666	0.002044184	0.004033269	0.00278570644989827
ASV_2827	0.001317254	0.005617073	0.001793215	0.00290918052486524
ASV_2861	0.0019023784	0.0060409644	0.0008903034	0.00294454872522638
ASV_2872	0.001302679	0.003550606	0.003548451	0.00280057859384418
ASV_2878	0.002162488	0.003006213	0.003154034	0.00277424496090322
ASV_2090	0.001414421	0.004551216	0.002242674	0.0027361039078341
ASV_2138	0.0049840128	0.0025330207	0.0004516589	0.0026562308192132
ASV_2236	0.0004280309	0.0015259897	0.0058301294	0.00259471666622713
ASV_2274	0.0009297971	0.0009629737	0.0058111921	0.0025679876113869
ASV_2309	0.002196308	0.001020241	0.004436011	0.00255085357124046
ASV_2363	0.000000000	0.004581133	0.003630471	0.00273720156545346
ASV_2369	0.000000000	0.000000000	0.007751302	0.00258376725424574
ASV_2398	0.003186471	0.002525058	0.002225561	0.00264569681220095
ASV_2418	0.001933330	0.003569455	0.002700833	0.00273453923447908
ASV_2425	0.0009228242	0.0040642748	0.0031508450	0.00271264802102356
ASV_2446	0.001302899	0.003529328	0.003114763	0.00264899658448093
ASV_2456	0.001330517	0.004570456	0.002217695	0.0027062227188609
ASV_2467	0.001330297	0.002512956	0.004036471	0.00262657496445612
ASV_2486	0.001859155	0.003079632	0.003158247	0.00269901129822017
ASV_2512	0.002279120	0.002539874	0.003126513	0.00264850222766598
ASV_2524	0.001859594	0.003608218	0.002659704	0.00270917203320132
ASV_2553	0.004037770	0.001523006	0.002247973	0.00260291666125967
ASV_2576	0.003103465	0.003553922	0.001354977	0.00267078784270731
ASV_2592	0.002206258	0.003489964	0.002220301	0.002638840880529
ASV_2681	0.003128209	0.003020759	0.001762735	0.00263723435554343
ASV_2710	0.004705923	0.001020241	0.001783008	0.00250305727880696
ASV_2714	0.0004512432	0.0049530053	0.0026715532	0.00269193388471601
ASV_2746	0.002841578	0.003513297	0.001783551	0.00271280905780773
ASV_2773	0.002290055	0.003512188	0.002223803	0.0026753485951479
ASV_2774	0.0005017662	0.0039910825	0.0035736705	0.00268883975368226
ASV_2818	0.002249701	0.003572439	0.002214394	0.00267884444376851
ASV_2839	0.002684247	0.002015830	0.003125754	0.00260861020624967
ASV_2842	0.0064668879	0.0000000000	0.0009017109	0.00245619959597477
ASV_2862	0.001367011	0.004558851	0.002223979	0.00271661365643974
ASV_2893	0.000000000	0.003471342	0.004459811	0.00264371757441657
ASV_2912	0.0004374338	0.0055252577	0.0022377663	0.00273348593906143
ASV_2914	0.0008748677	0.0076859731	0.0000000000	0.00285361359426671
ASV_2178	0.002508831	0.005712337	0.000000000	0.00274038933002408
ASV_2262	0.002007065	0.001020241	0.004493033	0.00250677984649787
ASV_2269	0.003562993	0.001001001	0.002679218	0.00241440415777173
ASV_2372	0.003751667	0.002015545	0.001776307	0.00251450623478203
ASV_2387	0.001464945	0.003525520	0.002675853	0.00255543936142024
ASV_2402	0.003193307	0.001512779	0.002648699	0.00245159543457513
ASV_2434	0.0008988459	0.0025169902	0.0040282238	0.00248135333886385
ASV_2448	0.002591178	0.002551929	0.002271195	0.00247143370830849
ASV_2503	0.003101908	0.001999905	0.002216152	0.00243932155791312
ASV_2506	0.0009530094	0.0045392363	0.0022405095	0.00257758505135161
ASV_2558	0.0008892233	0.0040364124	0.0026833671	0.00253633424817675
ASV_2579	0.001787523	0.002502729	0.003150885	0.00248037892990526
ASV_2589	0.001758109	0.003508545	0.002259989	0.00250888066713439
ASV_2590	0.001711464	0.004031492	0.001774142	0.00250569949045434
ASV_2630	0.001367231	0.003483607	0.002680761	0.00251053292574665
ASV_2643	0.0005017662	0.0045215422	0.0026669875	0.00256343197098135
ASV_2649	0.002246612	0.002550609	0.002672312	0.00248984429960132
ASV_2670	0.0014245904	0.0061190772	0.0004516589	0.00266510885353953
ASV_2687	0.002173096	0.003511033	0.001803422	0.00249585021223557
ASV_2698	0.0008748677	0.0055669901	0.0013602116	0.00260068982337046
ASV_2724	0.0004614121	0.0061317921	0.0013421637	0.00264512263631904
ASV_2735	0.000000000	0.008044243	0.000000000	0.00268141444612033
ASV_2741	0.005882116	0.000000000	0.001349070	0.00241039517594151
ASV_2750	0.001454776	0.003523524	0.002689763	0.00255602092373938
ASV_2769	0.001357608	0.004928009	0.001320348	0.00253532163164754
ASV_2775	0.001464945	0.005068977	0.001342340	0.00262542053238579
ASV_2810	0.004499080	0.001542305	0.001347463	0.00246294960158102
ASV_2826	0.002708024	0.001482488	0.003143004	0.0024445052479151
ASV_2828	0.003176166	0.003024852	0.001342164	0.00251439377174201
ASV_2848	0.006848494	0.000000000	0.000000000	0.00228283139578019
ASV_2880	0.001454776	0.002516990	0.003590338	0.00252070140241218
ASV_2888	0.001404253	0.002040091	0.004000247	0.00248153025508764
ASV_2915	0.0004614121	0.0025306974	0.0045227591	0.00250495618345562
ASV_2353	0.001339920	0.002987532	0.002661688	0.00232971334993252
ASV_2371	0.003192868	0.002978577	0.000868689	0.00234671131814799
ASV_2390	0.001431563	0.002500406	0.003124348	0.00235210579883607
ASV_2437	0.0004614121	0.0066087199	0.0004559589	0.00250869696993757
ASV_2462	0.0004374338	0.0050829112	0.0018195357	0.00244662692857794
ASV_2466	0.0004512432	0.0035171670	0.0030954505	0.00235462022392414
ASV_2511	0.001892756	0.002528327	0.002665988	0.00236235694118782
ASV_2548	0.0026712034	0.0009876263	0.0031315965	0.00226347541755507
ASV_2552	0.003118367	0.001535062	0.002242850	0.00229875939639529
ASV_2556	0.0031040111	0.0030334154	0.0008930466	0.00234349104544345
ASV_2614	0.003159267	0.002529255	0.001345705	0.00234474238159763
ASV_2620	0.0018927557	0.0050069573	0.0004559589	0.00245189064304577
ASV_2647	0.0027910554	0.0040439837	0.0004516589	0.0024288993289032
ASV_2695	0.0004280309	0.0034933386	0.0031182692	0.00234654622900068
ASV_2721	0.0004278111	0.0035624968	0.0030979923	0.00236276677217635
ASV_2772	0.001400612	0.002025171	0.003566764	0.00233084902650702
ASV_2793	0.001809071	0.003986162	0.001314441	0.00236989138547065
ASV_2847	0.0059924324	0.0005061395	0.0000000000	0.00216619062857195
ASV_2856	0.002702745	0.002002229	0.002248782	0.00231791859583609
ASV_2860	0.0022285972	0.0040690274	0.0008974109	0.00239834516888326
ASV_2885	0.001916188	0.003509310	0.001802423	0.00240930692893469
ASV_2906	0.000000000	0.007697926	0.000000000	0.00256597529287413
ASV_2332	0.001307305	0.004981692	0.000445752	0.00224491631576523
ASV_2474	0.000000000	0.003481342	0.003170098	0.00221714674538705
ASV_2487	0.0009297971	0.0025303649	0.0031351375	0.00219843319052687
ASV_2541	0.0036005561	0.0005005005	0.0022481746	0.0021164104227042
ASV_2543	0.0009631783	0.0040345222	0.0017487854	0.0022488286660971
ASV_2577	0.002205165	0.002021184	0.002275495	0.00216728114980312
ASV_2588	0.001283433	0.001535062	0.003639071	0.00215252215250893
ASV_2593	0.0009024863	0.0040740486	0.0018006645	0.00225906649014921
ASV_2617	0.001828643	0.003569455	0.001343163	0.00224708712499098
ASV_2674	0.001317034	0.001511670	0.003558859	0.00212918778229997
ASV_2693	0.0047825337	0.0010265987	0.0004516589	0.00208693045785206
ASV_2694	0.001818474	0.002045071	0.002672920	0.00217882157798747
ASV_2703	0.001316488	0.003051711	0.002241915	0.0022033712913913
ASV_2704	0.0004374338	0.0004814868	0.0052121338	0.00204368483902145
ASV_2718	0.0009024863	0.0015270992	0.0040218867	0.00215049075596284
ASV_2731	0.0009024863	0.0045484596	0.0013523707	0.00226777219940342
ASV_2742	0.002757982	0.002545571	0.001352547	0.00221869991799911
ASV_2749	0.001440966	0.004028719	0.001313442	0.0022610422802274
ASV_2756	0.0023200206	0.0009819873	0.0031308129	0.00214427361175772
ASV_2764	0.0009631783	0.0040330381	0.0017859562	0.0022607242081756
ASV_2781	0.001003532	0.002519419	0.003113563	0.0022121715488183
ASV_2803	0.0009228242	0.0050365891	0.0008800965	0.0022798366004057
ASV_2858	0.000865245	0.004120550	0.001737378	0.00224105771788434
ASV_2864	0.0017403324	0.0040396222	0.0009017109	0.00222722183666634
ASV_2889	0.0009126553	0.0061578851	0.0000000000	0.00235684680971848
ASV_2491	0.0029095512	0.0030367897	0.0004559589	0.00213409994258997
ASV_2492	0.001933330	0.001525990	0.002689802	0.00204970722471721
ASV_2636	0.0009392001	0.0030470167	0.0022540816	0.00208009945811261
ASV_2637	0.0046544752	0.0005027652	0.0009033179	0.0020201860876004
ASV_2642	0.001003532	0.002480341	0.002667811	0.0020505614770068
ASV_2648	0.0009631783	0.0020038922	0.0031485981	0.00203855620762196
ASV_2656	0.002634182	0.001508296	0.001800664	0.0019810472918285
ASV_2678	0.0008988459	0.0025319698	0.0026762596	0.00203569178702403
ASV_2702	0.001350089	0.003551102	0.001357670	0.00208628684044504
ASV_2739	0.001505299	0.001012279	0.003576036	0.00203120469208088
ASV_2743	0.004169085	0.002048445	0.000000000	0.00207250990147799
ASV_2744	0.0036297556	0.0015293639	0.0008790973	0.00201273894296025
ASV_2761	0.001414421	0.002057786	0.002694333	0.00205551335340897
ASV_2795	0.001440966	0.002067517	0.002684679	0.00206438754876794
ASV_2830	0.0009228242	0.0030284363	0.0022609877	0.0020707493971568
ASV_2833	0.001764311	0.002508368	0.001790256	0.00202097830278805
ASV_2867	0.0008988459	0.0020188131	0.0031534265	0.00202369519198666
ASV_2898	0.000000000	0.004069956	0.002254082	0.0021080125017247
ASV_2917	0.000000000	0.001020960	0.004976062	0.00199900714540702
ASV_2615	0.001391209	0.003024735	0.001303033	0.00190632576010488
ASV_2689	0.0008560618	0.0030198141	0.0017798090	0.00188522830255646
ASV_2844	0.005136371	0.000000000	0.000000000	0.00171212354683514
ASV_2865	0.001326111	0.003055803	0.001347463	0.00190979236570278
ASV_2911	0.0004614121	0.0010055304	0.0040185215	0.00182848802196042
ASV_2918	0.0000000000	0.0005204593	0.0049214463	0.00181396850914886
ASV_2727	0.0000000000	0.0050542080	0.0004516589	0.0018352889669102
ASV_2790	0.001464945	0.001555020	0.002225561	0.00174850862329525
ASV_2792	0.0009631783	0.0010146023	0.0031487352	0.0017088385998776
ASV_2809	0.0008988459	0.0020434657	0.0022151527	0.00171915479398478
ASV_2821	0.0008892233	0.0024287125	0.0017922157	0.00170338382914872
ASV_2832	0.0008892233	0.0025370077	0.0017581946	0.00172814183036133
ASV_2849	0.00470834	0.00000000	0.00000000	0.00156944658459888
ASV_2920	0.000000000	0.000000000	0.004961518	0.00165383935911002
ASV_2817	0.0004614121	0.0000000000	0.0040423093	0.00150124046113119
ASV_2900	0.0000000000	0.0005141018	0.0040692305	0.00152777742877757
